tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1391464,443629,True,Sat Oct 28 12:12:53 +0000 2017,@AmazonHelp SBSソクハイの電話番号を教えてください。明日電話する。担当者から電話してくれてもいいのに。電話番組こっちは知らないんだからさ。,1391462,1391466
1392416,AmazonHelp,False,Sat Oct 28 13:11:32 +0000 2017,@443853 Das ist ärgerlich. Was sagt denn die Sendungsverfolgung des Transportpartners? Gruß ^MI,,1392417
1392417,443853,True,Sat Oct 28 12:58:44 +0000 2017,@116316 Odyssey,1392416,1392418
1392931,AmazonHelp,False,Sat Oct 28 13:28:29 +0000 2017,@443968 I'm sorry about that! We'd like to help! Was this left over from an Amazon Fresh order? ^TK,1392932,1392933
1392932,443968,True,Sat Oct 28 13:30:23 +0000 2017,"@AmazonHelp Nope, just a standard Prime order.",1392934,1392931
1392933,443968,True,Sat Oct 28 13:07:19 +0000 2017,@115821 is this yours and do you want it back (and what on earth is it)??? https://t.co/qPzZex6RGb,1392931,
1392957,AmazonHelp,False,Sat Oct 28 13:24:00 +0000 2017,@285178 We are following up with you via DM. Kindly check. ^MP,,1392958
1392958,285178,True,Sat Oct 28 12:55:31 +0000 2017,@118919 where to complain about amazon delivery staff who don’t come to deliver item but msg me that they attempted for delivery now re-attempt will be done as per my request ??,1392957,
1393947,AmazonHelp,False,Sat Oct 28 13:58:00 +0000 2017,@444184 So that we can assist you accordingly. (2/2) ^RI,,1393948
1393948,444184,True,Sat Oct 28 13:29:58 +0000 2017,@119356 really pathetic service. facing same issue from last 5-6 times. no improvement. @115821 https://t.co/MHHTzxXryg,"1393947,1393949",
1393987,444190,True,Mon Oct 30 12:56:13 +0000 2017,@AmazonHelp I replied and got another lame excuse! The idiot doesn’t even understand that we were not at home and our home was locked. https://t.co/vXD1Qob3pp,1393989,1393985
1393989,AmazonHelp,False,Mon Oct 30 13:12:00 +0000 2017,@444190 Kindly revert on the email you've received for further assistance. ^AG,"1393990,1393991",1393987
1393990,444190,True,Mon Oct 30 13:16:02 +0000 2017,@AmazonHelp Please give a humanly response,,1393989
1393991,444190,True,Mon Oct 30 13:13:00 +0000 2017,@AmazonHelp Why don’t you see that I already replied to that mail and they are not willing to read even. I WAS OUT TOWN with my house LOCKED!!,1393992,1393989
1394409,AmazonHelp,False,Mon Oct 16 16:25:36 +0000 2017,@444279 I'm sorry to hear this. Packages are shipped as per estimates. Could you please help us with the estimates? ^VN,"1394410,1394411,1394412",1394413
1394410,444279,True,Mon Oct 16 16:52:27 +0000 2017,@AmazonHelp Nd also my delivery date is in pending,,1394409
1394411,444279,True,Mon Oct 16 16:52:12 +0000 2017,@AmazonHelp Nd it is mentioned that  shipped between 16 October to 18 October,,1394409
1394412,444279,True,Mon Oct 16 16:51:22 +0000 2017,@AmazonHelp The estimated date is 23rd october,1394414,1394409
1394413,444279,True,Mon Oct 16 15:54:47 +0000 2017,"I must tell this @115850 but ur tracking status update is very slow . Yesterday at 12 : 10 am it left banglore 
(1/2)",1394409,
1394438,AmazonHelp,False,Sat Oct 28 14:12:32 +0000 2017,@444284 I'm sorry to hear this. You can add email to your account here: https://t.co/YxYi8pZGBL and verify it. Do keep us posted. ^VN,1394439,1394440
1394439,444284,True,Sat Oct 28 14:15:49 +0000 2017,"@AmazonHelp No clue who is neela krishna, problem is I seem to have two accounts which I haven't made and am unable to link my phone to prime account https://t.co/6jHq2uzPIn","1394441,1394442",1394438
1394440,444284,True,Sat Oct 28 13:50:09 +0000 2017,@115850 have a ghost account with my mobile number without an email and i have suffered by calling customer service multiple times HELP!,1394438,
1394455,AmazonHelp,False,Sat Oct 28 14:07:00 +0000 2017,@444288 I'm sorry the delivery didn't arrive as expected! Please reach out here: https://t.co/JzP7hlA23B so we can look into this. ^AH,,1394456
1394456,444288,True,Sat Oct 28 14:01:02 +0000 2017,What’s the point in @115821 prime delivery for NEXT day if they don’t even bother to try and deliver it??,1394455,
1394636,AmazonHelp,False,Mon Oct 16 16:15:57 +0000 2017,@444330 We'd like to look into your concern and help. Please elabore on your concern. ^HA,1394637,1394638
1394637,444330,True,Mon Oct 16 16:17:28 +0000 2017,@AmazonHelp I haven't received my order yet just becos I asked to deliver it after 4pm today and it was scheduled in morning.,"1394639,1394640",1394636
1394638,444330,True,Mon Oct 16 16:10:44 +0000 2017,@115850 #AmazonIndia #AmazonIN,1394636,1394641
1395004,AmazonHelp,False,Sat Oct 28 14:27:45 +0000 2017,@216201 We'd love to help! What can we assist you with? ^GR,1395005,1395006
1395005,216201,True,Sat Oct 28 14:29:08 +0000 2017,@AmazonHelp Thanks! Trying to see if I can get a return label without having to pay for it! Doesn’t seem to be an option this time.,1395007,1395004
1395006,216201,True,Sat Oct 28 14:23:54 +0000 2017,Hey @AmazonHelp -can someone assist with a question please? Thanks!,"1395004,1395008",
1395013,444420,True,Sat Oct 28 14:28:47 +0000 2017,@AmazonHelp Desde ayer me comunico con el número de Amazon y no me resuelven nada. Acabo de llenar otro formulario,"1395015,1395016",1395009
1395016,AmazonHelp,False,Sat Oct 28 14:32:36 +0000 2017,"@444420 Entiendo, estas informaciones son enviadas a nuestro equipo de cuentas, ellos podrán tardar de 24h a 48h (1/2)",,1395013
1395607,444537,True,Sat Oct 28 17:28:44 +0000 2017,@AmazonHelp Don’t try to reach me theory.I am going to highlight it everywhere very badly. That is why I am creating these conversations with you guys,"1395608,1395609",1395605
1395608,AmazonHelp,False,Sat Oct 28 17:49:27 +0000 2017,"@444537 our efforts to offer you the lowest price, may result in fluctuations in our prices over time. (2/2)^SQ",1395610,1395607
1395610,444537,True,Sun Oct 29 03:34:48 +0000 2017,@AmazonHelp You guys are not selling vegetables that your seller can quote any price. How can your seller sell at More than printed MRP. Against Law!!!,"1395611,1395612",1395608
1395614,444537,True,Tue Oct 31 03:06:30 +0000 2017,@AmazonHelp I have not received any response on this. Are you legally allowed to sell at more than printed MRP. Check with your concerned team and reply,"1395615,1395616,1395617",1395613
1395618,444537,True,Tue Oct 31 03:47:40 +0000 2017,@AmazonHelp Are you guys fool. Can’t understand simple question?Are you legally allowed to at more than printed MRP.Yor reply should be YES/NO that’s it,"1395619,1395620",1395615
1395619,AmazonHelp,False,Tue Oct 31 04:15:28 +0000 2017,@444537 you can follow the link given earlier for further insight. ^RW 2/2,"1395621,1395622",1395618
1395621,444537,True,Tue Oct 31 04:46:21 +0000 2017,@AmazonHelp Then.arrange me replacement with other packaging if same product with your updated MRP or refund me money which you have taken more from MRP https://t.co/taUftniDBd,1395623,1395619
1395622,444537,True,Tue Oct 31 04:47:20 +0000 2017,@AmazonHelp Or I will escalate it further or different platforms,,1395619
1395617,AmazonHelp,False,Tue Oct 31 03:33:00 +0000 2017,@444537 Pricing and offers are a decision of the seller and hence are dynamic. There may be cases where M.R.P. of the product 1/3^NK,,1395614
1396168,AmazonHelp,False,Sat Oct 28 14:56:26 +0000 2017,@243539 That seems odd. I have flagged this internally. We will work on it and keep you posted. ^SU,,1396169
1396169,243539,True,Sat Oct 28 13:54:29 +0000 2017,Hey @115850 @117795 I’m a prime customer &amp; I’m trying to download The mentalist s01e21 ‘miss red’ but it says the following error https://t.co/vIuKUnukWh,1396168,
1396172,AmazonHelp,False,Sat Oct 28 14:55:32 +0000 2017,"@444668 Hola Asiko, muchas gracias por informarnos. Te recuerdo que todos nuestros perfiles en redes sociales está verificados (1/2)",,1396173
1396173,444668,True,Sat Oct 28 14:52:49 +0000 2017,@116928 es cierta esta promoción que aparece por Facebook? Si no lo es cómo es que no hacen por que la eliminen? Un cliente Amazon. https://t.co/INdHr5QBE0,"1396172,1396174",
1397261,AmazonHelp,False,Sat Oct 28 15:26:00 +0000 2017,"@146923 I understand your excitement, Vinay. We ship the product as per the promised delivery date. Request you to wait. :) ^NK",1397262,1397263
1397262,146923,True,Sat Oct 28 15:28:05 +0000 2017,"@AmazonHelp Yup no worries. I was only sharing my excitement. No complains. I see the typo errors that I made last time. 
Meant &gt;&gt;Can’t wait to get it*",,1397261
1397263,146923,True,Sat Oct 28 15:18:43 +0000 2017,Ordered Amazon Echo plus! Can’t wait to ya emit in my hand but will take some time to reach me. One step towards smartness 😊@115833,1397261,
1397282,AmazonHelp,False,Sat Oct 28 15:20:00 +0000 2017,"@444641 Hi! Without giving sensitive information, can you explain what happened with your money in more detail? ^DA","1397283,1397284",1397285
1397283,444641,True,Sat Oct 28 15:25:47 +0000 2017,@AmazonHelp ... started to play a movie and it played and reactivated the prime account charging me 7.99,1397286,1397282
1397284,444641,True,Sat Oct 28 15:25:08 +0000 2017,@AmazonHelp I was once a prime member and had since opted out... many weeks ago. My daughter was playing on our smart TV and accessed prime....,,1397282
1397285,444641,True,Sat Oct 28 15:07:43 +0000 2017,@115830 No safety precautions used to stop money being taken from my account. #foulplay,1397282,
1397295,AmazonHelp,False,Sat Oct 28 15:18:00 +0000 2017,"@325658 Please don't provide the details, we consider it personal information. Our Twitter page is visible to public. ^VN (2/2)",,1206865
1206865,325658,True,Sat Oct 28 15:02:06 +0000 2017,@AmazonHelp @115850 See the receipt of self return please tell me the refund status https://t.co/YYnY74t5X2,"1397295,1397296",866112
1397656,AmazonHelp,False,Thu Nov 30 19:24:00 +0000 2017,"@445023 Ciao Andrea, mi spiace! Purtroppo da Twitter non ho modo di verificare il tuo ordine ma il nostro Servizio Clienti è a disposizione al link: https://t.co/PumEOhM9rG per assistenza. ^AP",,1397657
1397657,445023,True,Thu Nov 30 19:08:39 +0000 2017,"@445024 @300933 Guarda in tutta onesta se anche me lo consegnano fra una settimana a me va bene ugualmente, mi piacerebbe però avere una data certa! Credo che @120540 debba cercare partner migliori...",1397656,1397658
1398056,AmazonHelp,False,Sat Oct 28 15:54:29 +0000 2017,@445118 I'm sorry for the delay. What is the status of the order shown here: https://t.co/Y5jpI9gRhE? ^JF,1398057,1398058
1398057,445118,True,Sat Oct 28 16:03:16 +0000 2017,"@AmazonHelp ""On the way"" arriving Tuesday. I placed this order on the 26th and chose 2 day delivery. Good use of social listening, I didn't even tag you",,1398056
1398058,445118,True,Sat Oct 28 15:47:20 +0000 2017,"NO!! shipping was delayed on my Switch. But Super Mario Odyssey is on it's way today. Amazon, why do you torture me like this?",1398056,
1398083,AmazonHelp,False,Sat Oct 28 15:47:00 +0000 2017,@445125 I'm sorry you're still waiting. Is there an estimated delivery date for the order? Or does it say we'll e-mail you? ^MG,1398084,1398085
1398084,445125,True,Sat Oct 28 16:11:14 +0000 2017,@AmazonHelp The delivery date gets changed constantly...when they don't show up on the day it said we look it up and they change it.,1398086,1398083
1398085,445125,True,Sat Oct 28 15:36:40 +0000 2017,"When you have @115821 prime, ordered something a month ago and it's still not here...and it's their company making the item 😡 seriously?",1398083,
1398318,AmazonHelp,False,Mon Oct 16 16:37:00 +0000 2017,@375776 Olá Ana! Recomendamos muito! 😊 ^HC,,1064802
1064802,375776,True,Mon Oct 16 16:34:19 +0000 2017,@117804 nenhuma!!nunca tinha ouvido falar desse autor kkkk,1398318,1064798
1398323,444274,True,Mon Oct 16 16:55:40 +0000 2017,"@AmazonHelp I asked the delivery driver why the item wasn't delivered last night. I got the reply ""That's not my problem"".","1398325,1398326",1394392
1398326,AmazonHelp,False,Mon Oct 16 17:34:00 +0000 2017,"@444274 I'm sorry for the trouble you've had! For faster response, please contact us via phone/live chat: https://t.co/JzP7hlA23B ^CN",1398328,1398323
1398328,444274,True,Mon Oct 16 17:39:17 +0000 2017,@AmazonHelp I've emailed because I want a formal record. Phone calls can be misinterpreted. My requirements are clear. Bad attitude is not acceptable.,,1398326
1398488,AmazonHelp,False,Sat Oct 28 16:06:30 +0000 2017,"@445213 Oh no, Doug! I know this can be frustrating and we want to help. Were you given an updated delivery date? ^NS",1398489,1398490
1398489,445213,True,Sat Oct 28 22:46:12 +0000 2017,@AmazonHelp No updated delivery yet.,1398491,1398488
1398490,445213,True,Sat Oct 28 14:51:32 +0000 2017,It’s always something lately with @115821 I’m gonna cancel my #Prime #canicatchabreak https://t.co/XkDUUMbiJI,1398488,
1398505,445085,True,Sat Oct 28 15:41:29 +0000 2017,@121284 happy to see more music options. Though multi room option is still missing. https://t.co/Wn3gPekMbC,"1398502,1398507",
1398507,AmazonHelp,False,Sat Oct 28 16:01:55 +0000 2017,@445085 feedback to the relevant team for improvements. Stay tuned.  2/2 ^KH,,1398505
1399339,AmazonHelp,False,Sat Oct 28 16:42:32 +0000 2017,@445381 This is not yours to fix alone! Try holding the home button for 10 seconds to reset and re-pair it with your Fire TV! ^ZW,,1399340
1399340,445381,True,Sat Oct 28 16:35:26 +0000 2017,My @116439 remote won't work and I need to watch @118134 😭😭😭 (don't even suggest new batteries because I did that),1399339,
1399376,AmazonHelp,False,Sat Oct 28 16:34:35 +0000 2017,"@445391 I get you being upset. However, please know that, the prices keep changing due to the constant marketplace fluctuations. ^MS",,1399377
1399377,445391,True,Sat Oct 28 16:08:02 +0000 2017,@115850 i think i am the most unluckiest amazon customer because whenever i purchase anything exactly the next day of delivery price falls,1399376,
1399828,AmazonHelp,False,Thu Oct 19 16:37:02 +0000 2017,@445490 I'm sorry your item arrived like this. We'd like to look into this with you. Please contact us here: https://t.co/JzP7hlA23B ^KP,,1399829
1399829,445490,True,Thu Oct 19 16:31:08 +0000 2017,"@115830 thanks for leaving my parcel outside in the rain all day, it’s now soaked through and crawling in bugs 🙄 https://t.co/ychF5eFEke",1399828,
1400581,445655,True,Sat Oct 28 17:28:32 +0000 2017,"@AmazonHelp If it doesn’t come by then, what will happen? I need to today and ordered it on prime.",1400583,1400580
1400583,AmazonHelp,False,Sat Oct 28 17:33:00 +0000 2017,"@445655 If it doesn't arrive, we're happy to look into all available options at: https://t.co/hApLpMlfHN ^LI",,1400581
1400608,295992,True,Sat Oct 28 20:25:28 +0000 2017,@AmazonHelp Where is order exactly.. Plz sir tell me order was in my area and I called delivry boy.y he hv nt responded me,1400609,1400605
1400609,AmazonHelp,False,Sat Oct 28 20:41:30 +0000 2017,"@295992 I get your concern, Sabnis. Please share your details from the link, we'll check your concern and assist you. ^SV",,1400608
1400637,AmazonHelp,False,Sat Oct 28 17:04:25 +0000 2017,"@445666 Olá Patrícia, sinto muito. O que está acontecendo com o Kindle? ^LG",1400638,1400639
1400638,445666,True,Sat Oct 28 17:28:11 +0000 2017,@AmazonHelp Era problema de conexão. Consegui resolver tks,1400640,1400637
1400639,445666,True,Sat Oct 28 17:02:45 +0000 2017,Acho que meu Kindle veio com defeito dona @117086,1400637,
1400649,419812,True,Sun Oct 29 01:43:15 +0000 2017,@AmazonHelp @8623 @115851 only after 12 days of order I will not go to service center.So take back your defected phone,"1400650,1400651",1400646
1400650,AmazonHelp,False,Sun Oct 29 01:52:35 +0000 2017,"@419812 As requested, please reach out to the manufacturer for further assistance. Appreciate your understanding. (2/2) ^SV",,1400649
1401325,445826,True,Sat Oct 28 17:29:58 +0000 2017,"@AmazonHelp Told me that I just needed to pay attention to what I was doing, while I was explaining to her that what I ordered wasn’t what I received.",1401326,1401323
1401326,AmazonHelp,False,Sat Oct 28 17:45:00 +0000 2017,@445826 Did we guide you through either contacting the seller or filing an A-to-z Guarantee Claim for the wrong item? ^MG,,1401325
1401478,362774,True,Sat Nov 25 22:02:10 +0000 2017,@AmazonHelp I believe they were third party sellers,1401477,1401479
1401479,AmazonHelp,False,Sat Nov 25 22:00:00 +0000 2017,@362774 I'm so sorry for the issue you've had with your charger orders. Were these items shipped and sold by Amazon or Third-Party sellers: https://t.co/Y5jpI9gRhE ^DO,1401478,1401480
1401480,362774,True,Sat Nov 25 21:57:01 +0000 2017,"When you trust a company so much you ave to keep reordering things praying they send you the right item...just for them to send you 2 chargers that didn't fit + a faulty charger that can't hold a charge.

Thanks @115821 @AmazonHelp Thanks a lot :/",1401479,
1402152,AmazonHelp,False,Sat Oct 28 17:42:47 +0000 2017,@350503 Oh no! This was unexpected. We can look into available options by phone with you: https://t.co/hApLpMlfHN ^KJ,1402153,1402154
1402153,350503,True,Sat Oct 28 17:52:20 +0000 2017,@AmazonHelp Cheers. I'll call now.,,1402152
1402154,350503,True,Sat Oct 28 17:39:42 +0000 2017,@AmazonHelp Not sure why @115821 sent me an empty box? Pretty sure there was supposed to be a #vinylrecord in here. :( https://t.co/kXP0tXHxTt,"1402152,1402155",
1402884,446173,True,Tue Oct 31 20:28:39 +0000 2017,@AmazonHelp I ordered 3 tilasmi tabiz but every time u guys delivered only one tabiz and which was also diffrent,"1402886,1402887",1402883
1402887,AmazonHelp,False,Tue Oct 31 20:39:28 +0000 2017,"@446173 Apologies for the incomplete orders being delivered, Mukesh. We'd like to take a closer look. 1/2 ^HD",,1402884
1402893,AmazonHelp,False,Sat Oct 28 17:48:29 +0000 2017,@386765 Looks like you had a bad experience. Could you let us know what exactly went wrong? We'll sort it out. ^MS,1402894,1402895
1402894,386765,True,Sat Oct 28 17:52:10 +0000 2017,@AmazonHelp I think we already spoke. It's a case of extreme unprofessionalism where the customer is asked to self ship the defunct printer. Not fair.,1402896,1402893
1402895,386765,True,Sat Oct 28 17:46:23 +0000 2017,"You think you know the whole game of #onlineshopping and then you experience this bad case. Just not worth the time, hassle etc. @115850",1402893,
1403206,446250,True,Mon Oct 16 18:34:48 +0000 2017,@AmazonHelp But why it's happening again and again guys...? Really not satisfied with the service...😕,1403208,1403205
1403208,AmazonHelp,False,Mon Oct 16 18:52:00 +0000 2017,@446250 We'd like to take a closer look on this. Please share your details here: https://t.co/GIJyeYqKE0. We'll reach out to you. ^VN,,1403206
1403271,446263,True,Mon Oct 16 16:59:47 +0000 2017,@AmazonHelp Order No 408-5536886-5115508  need urgent attention and details asap,"1403273,1403274",1403270
1403274,AmazonHelp,False,Mon Oct 16 17:15:02 +0000 2017,"@446263 Please don't provide your order details, we consider it as personal info. Our page is visible to the public. (2/2) ^SS","1403275,1403276",1403271
1403275,446263,True,Mon Oct 16 17:37:01 +0000 2017,@AmazonHelp guy didnt show up or called regd address concern FYI this is not the first tym i bought stuff from amazon (2/2),,1403274
1403276,446263,True,Mon Oct 16 17:35:46 +0000 2017,@AmazonHelp And now you folks send me a cliche mail to cover-up the mistakes you did by stating it cant locate my address in that case the delivery(1/2),1403277,1403274
1403277,AmazonHelp,False,Mon Oct 16 18:05:00 +0000 2017,@446263 I apologize for the trouble. Kindly fill in your details with the link provided earlier and we'll sort it out for you. ^PB,,1403276
1403378,AmazonHelp,False,Mon Oct 16 16:48:00 +0000 2017,@344391 What device are you using to access Amazon? Are you using an Amazon application? ^DD,,1403379
1403379,344391,True,Mon Oct 16 16:38:28 +0000 2017,why is my amazon automatically in german,1403378,
1404056,AmazonHelp,False,Sat Oct 28 18:03:00 +0000 2017,@446427 Apologies for the delay. I’d like to help you. Please fill this form: https://t.co/beaaDm0muc (1/2) ^JS,,1404057
1404057,446427,True,Sat Oct 28 17:31:54 +0000 2017,I have complained so many times about refund money of my order but there is no reply from amazon. Reply as soon and refund money.@115850 https://t.co/wyy6Doo6Jy,"1404056,1404058",
12543,118505,True,Sun Oct 29 04:25:55 +0000 2017,@AmazonHelp Nobody is helping need to file case against you,,12542
1404783,446599,True,Sun Oct 29 07:26:22 +0000 2017,@AmazonHelp Your clarification is not right because during last great Indian sale the cashback offer was for all not only for 1st load. https://t.co/d3il65mmGr,"1404785,1404786",1404782
1404786,AmazonHelp,False,Sun Oct 29 07:43:26 +0000 2017,"@446599 For more insight on your concern, we request you to reply to the email sent by our team. 1/2 ^RS",1404787,1404783
1404787,446599,True,Sun Oct 29 08:14:28 +0000 2017,@AmazonHelp Already did but your representative is avoiding the issue with false clarification....,1404788,1404786
1405312,172901,True,Sun Oct 29 03:33:55 +0000 2017,@AmazonHelp what about borrowing for prime? is that included with my prime at no cost,1405314,1405311
1405314,AmazonHelp,False,Sun Oct 29 03:51:28 +0000 2017,"@172901 The Kindle Owner's Lending Library is included with your Amazon Prime membership, details: https://t.co/cd0KOzp9WL ^JR","1405315,1405316",1405312
1405315,172901,True,Mon Oct 30 02:39:36 +0000 2017,@AmazonHelp Cool I was under the impression that it was for lending out. Do you have that option for books we currently own in our library? 1/2,,1405314
1405316,172901,True,Mon Oct 30 02:40:00 +0000 2017,@AmazonHelp Like the ability to lend out books to other family members?,1405317,1405314
1405346,AmazonHelp,False,Sat Oct 28 18:35:24 +0000 2017,@446714 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. (2/2) ^VG,,1405347
1405347,446714,True,Sat Oct 28 17:53:34 +0000 2017,@115821 @AmazonHelp  https://t.co/OYdvhpMlMU,"1405346,1405348",1405349
1406092,AmazonHelp,False,Mon Nov 13 08:48:28 +0000 2017,"@206706 I get your concern, we'll forward your comments as feedback to the relevant team. ^MJ",,1406093
1406093,206706,True,Mon Nov 13 08:20:48 +0000 2017,"@115821 @115850 ordered amazon as had a gift card that was expiring. ordered pantry. Hated the packaging. extra box, tons of plastic. Wish you would take Rs.30/- more and do like zopnow. To those who choose ""less packaging AND someone will be there to receive""",1406092,
1406123,446842,True,Mon Nov 13 10:18:04 +0000 2017,@AmazonHelp En livraison aujourd'hui ... #agacement https://t.co/fQJtsQZOIn,1406124,1406122
1406124,AmazonHelp,False,Mon Nov 13 10:27:33 +0000 2017,"@446842 Je vous invite à patienter s'il vous plaît aujourd'hui et si vous ne recevez pas votre colis avant 20h, vous pouvez nous contacter pour avoir une solution. ^AR",,1406123
1406157,446848,True,Wed Nov 01 21:32:12 +0000 2017,@115821 just reviewed an appalling company that you have on your site. review honest no rude words just truthful but rejected! Why?,"1406156,1406158",
1406158,AmazonHelp,False,Wed Nov 01 22:07:33 +0000 2017,@446848 You can leave third-party seller feedback by following these steps: https://t.co/3rYGlHPUwF Hope this helps! 2/2 ^NN,,1406157
1406169,275331,True,Fri Nov 03 21:11:00 +0000 2017,@AmazonHelp you charged me twice for something and offer no clear way for customers to contact you about issues.,1406171,1406168
1406171,AmazonHelp,False,Fri Nov 03 21:14:00 +0000 2017,"@275331 Oh sorry! Very sorry you were charged twice, Meghan. You can contact us for support here:  https://t.co/hApLpMlfHN ^JD",,1406169
1406557,AmazonHelp,False,Sat Oct 28 18:58:56 +0000 2017,@446938 Looks like you've had an unpleasant experience with us. Could you please elaborate what went wrong? We would like to help. ^SM,1406558,1406559
1406558,446938,True,Sat Oct 28 19:01:27 +0000 2017,@AmazonHelp The escalation team were impolite and didn't tend to https://t.co/7fVjVlhO3a would you do.Would promote it to my friends to boycott Amazon.,1406560,1406557
1406559,446938,True,Sat Oct 28 18:53:58 +0000 2017,Boycott @115850  Delivered my product somewhere without my consent. Amazon escalation team took no charge of it. Pathetic service,1406557,
1406574,AmazonHelp,False,Sat Oct 28 18:53:00 +0000 2017,@446941 Refund will be initiated as soon as the package reaches the fulfillment center.  ^RI (1/3),,1406575
1406575,446941,True,Sat Oct 28 18:09:04 +0000 2017,"returned my order n sent you courier bill copies,when u gonna initiate my refund? email : __email__ @2005 @AmazonHelp","1406574,1406576,1406577",
1406584,211908,True,Sat Oct 28 19:02:33 +0000 2017,@AmazonHelp Yes!  Waiting for a package that has been out for delivery all day.  I need it in the next 30 mins.,1406589,1406580
1406589,AmazonHelp,False,Sat Oct 28 19:05:28 +0000 2017,"@211908 We'd like to take a closer look at available options w/ you via phone/chat, Tyler! Please reach us here: https://t.co/JzP7hlA23B ^CS",1406590,1406584
1406590,211908,True,Sat Oct 28 19:17:03 +0000 2017,@AmazonHelp It’s not clear how we chat,1406591,1406589
1406793,AmazonHelp,False,Wed Nov 01 22:25:30 +0000 2017,@446985 Pokemon wird aus lizenzrechtlichen Gründen nicht via Prime angeboten. Hier hast du alles im Überblick: https://t.co/do3KKZsokw ^SI,,1406794
1406794,446985,True,Wed Nov 01 22:18:18 +0000 2017,Seit wann sind denn die #Pokemon-Staffeln nicht mehr (kostenloser) Bestandteil von #AmazonPrime Video @115825? 😨,1406793,
1406978,AmazonHelp,False,Thu Oct 19 18:38:01 +0000 2017,"@447026 I'm sorry, I wasn't able to comprehend your issue. Could you please elaborate? ^NR",,1406979
1406979,447026,True,Thu Oct 19 18:14:01 +0000 2017,@AmazonHelp After 4hrs of reporting problem to you still waiting for reply,1406978,1406980
1408118,447293,True,Sat Oct 28 19:21:28 +0000 2017,@AmazonHelp  https://t.co/azSd995rGv,1408121,1408116
1408121,AmazonHelp,False,Sat Oct 28 19:48:00 +0000 2017,"@447293 We'd like to take a closer look into this, please contact us here: https://t.co/QoeHRJQF48 and we'll help you with this. ^SQ","1408122,1408123",1408118
1408122,447293,True,Sat Oct 28 20:04:15 +0000 2017,@AmazonHelp Just tell how to register again,,1408121
1408123,447293,True,Sat Oct 28 20:03:55 +0000 2017,@AmazonHelp Connection lost,"1408124,1408125",1408121
1408145,AmazonHelp,False,Sat Oct 28 19:03:30 +0000 2017,"@447299 I'm sorry about that, we try to include bookmarks with most book orders, however you may not receive it for every book.(1/2)^SS",1408146,1408147
1408146,447299,True,Sat Oct 28 19:05:27 +0000 2017,@AmazonHelp So now I have memorize the page number..thank you for helping me to improve my memory ..! Love ❤,"1408148,1408149",1408145
1408147,447299,True,Sat Oct 28 18:35:27 +0000 2017,"As a bookmark lover, I was thinking Amazon should start variety of bookmarks.
And then they send me none.
@115821 why you do this to me ?","1408145,1408151",
1408155,231099,True,Sat Oct 28 19:00:20 +0000 2017,@AmazonHelp Both phone and chat. I was told opposite things on both.,1408154,1408156
1408156,AmazonHelp,False,Sat Oct 28 18:56:05 +0000 2017,"@231099 I understand. Have you been able to reach us via phone or chat? If so, what insight/options were you provided? ^BL",1408155,1408157
1408299,447329,True,Tue Oct 31 17:13:22 +0000 2017,@AmazonHelp The Amazon delivery.,1408298,1408300
1408300,AmazonHelp,False,Tue Oct 31 17:02:00 +0000 2017,@447329 I'm sorry you haven't received your order yet; who is the listed carrier for this order: https://t.co/Y5jpI9gRhE? ^WM,1408299,1408301
1408301,447329,True,Tue Oct 31 16:58:06 +0000 2017,"@amazonhelp So my package was out for delivery friday, then again yesterday and ALSO TODAY! Does 2 day shipping no longer mean 2 day?",1408300,
1409095,444420,True,Wed Nov 01 22:52:43 +0000 2017,@AmazonHelp El problema es directamente con mi cuenta. __email__ envié mis estados de cuenta hace 48 horas.,1409097,1409094
1409097,AmazonHelp,False,Wed Nov 01 23:10:00 +0000 2017,"@444420 Si ya enviste los documentos, por favor aguarda una respuesta que puede durar de 24 a 48 horas laborables. ^JJ",1409098,1409095
1409098,444420,True,Wed Nov 01 23:12:18 +0000 2017,@AmazonHelp Envié los documentos el lunes y ya son 48 horas y no obtengo respuesta,1409099,1409097
1409116,AmazonHelp,False,Wed Nov 01 22:45:40 +0000 2017,@447530 Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. 2/2 ^HD,,1409117
1409117,447530,True,Wed Nov 01 22:27:07 +0000 2017,How many times do I have to complain for product replacement/return/refund of wrong order delivered? @115850,"1409116,1409118,1409119",
1409540,AmazonHelp,False,Sat Oct 28 19:24:30 +0000 2017,@206404 Deliveries are made until 21:00. What does the latest tracking say: https://t.co/aaDyEz1VgE? ^AB,1409541,1409542
1409541,206404,True,Sat Oct 28 19:26:21 +0000 2017,"@AmazonHelp I've had to leave the house now, having waited in all day. Such a waste of my time. https://t.co/RMDAeAld3R",1409543,1409540
1409542,206404,True,Sat Oct 28 19:22:55 +0000 2017,@AmazonHelp Ordered to a specific address today. Assured it was coming. waited in all day. Wasted my weekend. Won't be at this address for rest of week.,1409540,1409546
1409674,AmazonHelp,False,Wed Nov 01 23:04:34 +0000 2017,"@447659 Hi, to check your order details, pls contact customer service from here: https://t.co/J6YEizo6qC ^YM",,1409675
1409675,447659,True,Wed Nov 01 15:34:58 +0000 2017,"@AmazonHelp Hello! I specifically urged my purchase to receive today, why in the app it says that i’m receiving tomorrow? this is upsetting!",1409674,
